TimeStamp,SourceIp,DestinationIP,SourcePort,DestinationPort,Protocol,No_of_forward_packets,No_of_backward_packets,total_forward_packets_length,total_backward_packets_length,Max_forward_packet_length,Min_forward_packet_length,Max_backward_packet_length,Min_backward_packet_length,Mean_forward_packet_length,Mean_backward_packet_lenght,Flow_duration,Inter_arrival_time,Mean_inter_arrival_time,Rev_Flag,CWE_Flag,ECE_Flag,URG_Flag,ACK_Flag,PSH_Flag,RST_Flag,SYN_Flag,FIN_Flag,FTPFlag,SSHFlag,Label
24/03/2024 23:19:50.368200, 2404, 2402,443,57251,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0233,0.0233,0.01165,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:19:50.368800, 2402, 2404,57251,443,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:19:50.405200, 2404, 2402,443,57251,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:19:50.406200, 2402, 2404,57251,443,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:19:50.448900, 2404, 2402,443,57251,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:19:50.450700, 2404, 2402,443,57251,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0013,0.0013,0.00065,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:19:50.485800, 2404, 2402,443,57251,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0096,0.0096,0.0048,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:19:50.485800, 2402, 2404,57251,443,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:19:27.107000, 2404, 2402,443,51495,6,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,1,False,False,Benign
24/03/2024 23:19:57.475000, 2402, 2404,51469,443,6,42,42,0,0,0,0,0,0,0.0,0.0,109.9233,109.92330000000001,1.3086107142857144,0,0,0,0,83,50,0,2,1,False,False,Benign
24/03/2024 23:19:57.475000, 2402, 2404,51468,443,6,47,51,0,0,0,0,0,0,0.0,0.0,109.9233,109.9233,1.1216663265306122,0,0,0,0,97,53,0,2,1,False,False,Benign
24/03/2024 23:19:57.530700, 2404, 2402,443,51469,6,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,1,False,False,Benign
24/03/2024 23:19:57.530700, 2404, 2402,443,51468,6,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,1,False,False,Benign
24/03/2024 23:19:57.623200, 2402, 2404,51546,443,6,8,7,0,0,0,0,0,0,0.0,0.0,7.2657,7.265700000000001,0.48438000000000003,0,0,0,0,14,5,0,2,1,False,False,Benign
24/03/2024 23:19:57.662200, 2404, 2402,443,51546,6,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,1,False,False,Benign
24/03/2024 23:19:58.829000, 2402, 2404,51476,443,6,10,11,0,0,0,0,0,0,0.0,0.0,109.9847,109.98469999999999,5.2373666666666665,0,0,0,0,20,8,0,2,1,False,False,Benign
24/03/2024 23:19:58.829000, 2402, 2404,51477,443,6,13,13,0,0,0,0,0,0,0.0,0.0,109.9847,109.98469999999999,4.230180769230769,0,0,0,0,25,11,0,2,1,False,False,Benign
24/03/2024 23:19:58.892000, 2404, 2402,443,51477,6,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,1,False,False,Benign
24/03/2024 23:19:50.556100, 2404, 2402,443,57251,17,1,1,0,0,0,0,0,0,0.0,0.0,0.044,0.044,0.022,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:20:05.635900, 192.168.113.169, 192.168.113.7,53,57222,17,1,1,75,215,75,75,215,0,215.0,75.0,0.0439,0.0439,0.02195,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:19:58.894300, 2404, 2402,443,51476,6,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,1,False,False,Benign
24/03/2024 23:20:08.161400, 192.168.113.7, 13.89.178.27,51555,443,6,18,15,5979,5347,1400,40,1400,0,332.1666666666667,356.46666666666664,2.2151,2.2150999999999996,0.06712424242424242,0,0,0,0,32,16,0,2,1,False,False,Benign
24/03/2024 23:20:08.535500, 13.89.178.27, 192.168.113.7,443,51555,6,2,0,122,0,82,40,0,0,61.0,0,0.0,0.0,0.0,0,0,0,0,2,1,0,0,1,False,False,Benign
24/03/2024 23:20:22.982800, 2402, 2600,51470,443,6,9,8,0,0,0,0,0,0,0.0,0.0,135.3512,135.35119999999998,7.961835294117646,0,0,0,0,16,7,0,2,1,False,False,Benign
24/03/2024 23:20:23.081900, 2600, 2402,443,51470,6,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,1,False,False,Benign
24/03/2024 23:20:28.669900, 192.168.113.43, 192.168.113.49,57722,22,6,274,163,22144,20645,1500,52,1500,0,80.81751824817518,126.65644171779141,133.4785,133.47910000000016,0.30544416475972574,0,0,0,0,436,278,0,2,1,False,True,Benign
24/03/2024 23:20:05.643500, 192.168.113.169, 192.168.113.7,53,51066,17,1,1,75,227,75,75,227,0,227.0,75.0,0.0515,0.0515,0.02575,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:21:01.164000, 192.168.113.7, 239.255.255.250,51074,1900,17,2,0,404,0,202,202,0,0,202.0,0,1.0035,1.0035,0.50175,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:21:03.163700, 192.168.113.7, 239.255.255.250,51074,1900,17,2,0,404,0,202,202,0,0,202.0,0,1.0004,1.0004,0.5002,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:21:03.756800, 192.168.113.109, 239.255.255.250,65430,1900,17,2,0,406,0,203,203,0,0,203.0,0,1.0165,1.0165,0.50825,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:21:03.837600, 192.168.113.109, 239.255.255.250,65435,1900,17,2,0,406,0,203,203,0,0,203.0,0,1.0052,1.0052,0.5026,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:21:05.768600, 192.168.113.109, 239.255.255.250,65430,1900,17,2,0,406,0,203,203,0,0,203.0,0,1.0113,1.0113,0.50565,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:21:05.858200, 192.168.113.109, 239.255.255.250,65435,1900,17,2,0,406,0,203,203,0,0,203.0,0,1.0069,1.0069,0.50345,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:21:29.358700, 192.168.113.49, 239.255.255.250,57523,1900,17,2,0,402,0,201,201,0,0,201.0,0,1.0037,1.0037,0.50185,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:21:31.363400, 192.168.113.49, 239.255.255.250,57523,1900,17,2,0,402,0,201,201,0,0,201.0,0,1.0022,1.0022,0.5011,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:20:28.676200, 192.168.113.49, 192.168.113.43,22,57722,6,1,0,52,0,52,52,0,0,52.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,1,False,False,Benign
24/03/2024 23:21:38.166500, 2620, 2402,80,33366,6,3,3,0,0,0,0,0,0,0.0,0.0,1.212,1.212,0.20199999999999999,0,0,0,0,5,2,0,2,1,False,False,Benign
24/03/2024 23:21:38.166700, 2402, 2620,33366,80,6,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,False,False,Benign
24/03/2024 23:21:46.179600, 192.168.113.49, 192.168.113.43,21,47432,6,12,11,690,770,75,52,96,0,70.0,57.5,31.8747,31.875099999999996,1.385873913043478,0,0,0,0,22,13,0,2,1,True,False,Benign
24/03/2024 23:21:36.950300, 2402, 2402,53,50001,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0457,0.0457,0.02285,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:02.185700, 192.168.113.169, 192.168.113.7,53,51190,17,1,1,62,127,62,62,127,0,127.0,62.0,0.0254,0.0254,0.0127,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:02.214000, 192.168.113.169, 192.168.113.7,53,51634,17,1,1,62,115,62,62,115,0,115.0,62.0,0.0537,0.0537,0.02685,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:02.214000, 192.168.113.169, 192.168.113.7,53,52943,17,1,1,62,144,62,62,144,0,144.0,62.0,0.0537,0.0537,0.02685,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:02.252500, 2a03, 2402,443,58873,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0368,0.0368,0.0184,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:02.252500, 2a03, 2402,443,58873,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:02.252500, 2a03, 2402,443,58873,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:02.254000, 2402, 2a03,58873,443,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:02.289000, 2a03, 2402,443,58873,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0337,0.0337,0.01685,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:02.290300, 2a03, 2402,443,58873,17,2,0,0,0,0,0,0,0,0.0,0,0.0013,0.0013,0.00065,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:02.290300, 2402, 2a03,58873,443,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:02.486700, 2a03, 2402,443,58873,17,1,1,0,0,0,0,0,0,0.0,0.0,0.1711,0.1711,0.08555,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:02.486700, 2a03, 2402,443,58873,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:02.486700, 2a03, 2402,443,58873,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:02.488100, 2402, 2a03,58873,443,17,2,0,0,0,0,0,0,0,0.0,0,0.0014,0.0014,0.0007,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:02.530800, 2a03, 2402,443,58873,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0427,0.0427,0.02135,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:21:46.182600, 192.168.113.43, 192.168.113.49,47432,21,6,2,0,104,0,52,52,0,0,52.0,0,0.0013,0.0013,0.00065,0,0,0,0,2,0,0,0,1,False,False,Benign
24/03/2024 23:22:23.685700, 185.125.190.98, 192.168.113.49,80,34568,6,4,3,303,349,139,52,237,0,116.33333333333333,75.75,0.396,0.39680000000000004,0.05668571428571429,0,0,0,0,6,2,0,2,1,False,False,Benign
24/03/2024 23:22:23.286600, 2402, 2402,53,43323,17,1,1,0,0,0,0,0,0,0.0,0.0,0.3759,0.3759,0.18795,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:34.647300, 192.168.113.169, 192.168.113.7,53,57222,17,1,1,66,178,66,66,178,0,178.0,66.0,0.0883,0.0883,0.04415,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:23.686800, 192.168.113.49, 185.125.190.98,34568,80,6,1,0,52,0,52,52,0,0,52.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,1,False,False,Benign
24/03/2024 23:22:34.863400, 2402, 2402,51603,443,6,11,15,0,0,0,0,0,0,0.0,0.0,0.1745,0.1745,0.0067115384615384615,0,0,0,0,25,13,0,2,1,False,False,Benign
24/03/2024 23:22:34.654100, 192.168.113.7, 192.168.113.169,51066,53,17,2,0,132,0,66,66,0,0,66.0,0,0.0951,0.0951,0.04755,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:41.136500, 192.168.113.7, 192.168.113.255,138,138,17,2,0,469,0,240,229,0,0,234.5,0,496.9113,496.9113,248.45565,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:46.915100, 2402, 2402,53,47105,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0287,0.0287,0.01435,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:46.923800, 2402, 2402,53,44919,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0369,0.0369,0.01845,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:46.925000, 2402, 2402,53,43954,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0373,0.0373,0.01865,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:46.956600, 2402, 2402,53,51923,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0314,0.0314,0.0157,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:46.956600, 2402, 2402,53,54289,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0226,0.0226,0.0113,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:46.959200, 2402, 2402,53,58274,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0243,0.0243,0.01215,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:46.959200, 2402, 2402,53,41926,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0236,0.0236,0.0118,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:47.023200, 2404, 2402,443,36386,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0616,0.0616,0.0308,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:47.058200, 2404, 2402,443,36386,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0228,0.0228,0.0114,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:47.058400, 2402, 2404,36386,443,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0002,0.0002,0.0001,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:47.075400, 2404, 2402,443,36386,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:47.172900, 2402, 2404,36386,443,17,2,0,0,0,0,0,0,0,0.0,0,0.0901,0.0901,0.04505,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:47.206600, 2402, 2404,36386,443,17,2,0,0,0,0,0,0,0,0.0,0,0.001,0.001,0.0005,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:47.208600, 2402, 2404,36386,443,17,2,0,0,0,0,0,0,0,0.0,0,0.0004,0.0004,0.0002,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:47.229000, 2404, 2402,443,36386,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0203,0.0203,0.01015,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:47.255700, 2404, 2402,443,36386,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:47.256100, 2402, 2404,36386,443,17,2,0,0,0,0,0,0,0,0.0,0,0.0002,0.0002,0.0001,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:47.265700, 2404, 2402,443,36386,17,2,0,0,0,0,0,0,0,0.0,0,0.0052,0.0052,0.0026,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:47.352600, 2404, 2402,443,36386,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0869,0.0869,0.04345,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:47.352600, 2404, 2402,443,36386,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:47.358300, 2402, 2404,36386,443,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0057,0.0057,0.00285,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:34.897700, 2402, 2402,443,51603,6,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,2,1,0,0,1,False,False,Benign
24/03/2024 23:22:47.438300, 2404, 2402,443,36386,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0797,0.0797,0.03985,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:47.915500, 2404, 2402,443,36386,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0542,0.0542,0.0271,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:47.969200, 2404, 2402,443,36386,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0276,0.0276,0.0138,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:47.975400, 2404, 2402,443,36386,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0047,0.0047,0.00235,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.047300, 2404, 2402,443,36386,17,1,1,0,0,0,0,0,0,0.0,0.0,0.046,0.046,0.023,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.329800, 2404, 2402,443,36386,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0517,0.0517,0.02585,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.402200, 2404, 2402,443,36386,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0458,0.0458,0.0229,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.402200, 2404, 2402,443,36386,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.402400, 2402, 2404,36386,443,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0002,0.0002,0.0001,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.406700, 2404, 2402,443,36386,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0039,0.0039,0.00195,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.406700, 2404, 2402,443,36386,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.406700, 2404, 2402,443,36386,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.409100, 2404, 2402,443,36386,17,2,0,0,0,0,0,0,0,0.0,0,0.0019,0.0019,0.00095,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.412200, 2404, 2402,443,36386,17,2,0,0,0,0,0,0,0,0.0,0,0.0014,0.0014,0.0007,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.413600, 2404, 2402,443,36386,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0008,0.0008,0.0004,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.416300, 2402, 2404,36386,443,17,2,0,0,0,0,0,0,0,0.0,0,0.0027,0.0027,0.00135,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.417100, 2402, 2404,36386,443,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.417400, 2402, 2404,36386,443,17,2,0,0,0,0,0,0,0,0.0,0,0.0001,0.0001,5e-05,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.422200, 2404, 2402,443,36386,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0046,0.0046,0.0023,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.423100, 2404, 2402,443,36386,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.423100, 2404, 2402,443,36386,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.423100, 2404, 2402,443,36386,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.423400, 2402, 2404,36386,443,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0003,0.0003,0.00015,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.423800, 2402, 2404,36386,443,17,2,0,0,0,0,0,0,0,0.0,0,0.0001,0.0001,5e-05,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.424500, 2404, 2402,443,36386,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0004,0.0004,0.0002,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.424900, 2402, 2404,36386,443,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0004,0.0004,0.0002,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.430600, 2404, 2402,443,36386,17,2,0,0,0,0,0,0,0,0.0,0,0.0048,0.0048,0.0024,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.431200, 2402, 2404,36386,443,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0006,0.0006,0.0003,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.433100, 2404, 2402,443,36386,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.433100, 2404, 2402,443,36386,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.434800, 2402, 2404,36386,443,17,2,0,0,0,0,0,0,0,0.0,0,0.0011,0.0011,0.00055,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.436500, 2404, 2402,443,36386,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.463400, 2402, 2404,36386,443,17,2,0,0,0,0,0,0,0,0.0,0,0.0266,0.0266,0.0133,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.470600, 2404, 2402,443,36386,17,2,0,0,0,0,0,0,0,0.0,0,0.0031,0.0031,0.00155,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.538200, 2404, 2402,443,36386,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0398,0.0398,0.0199,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.538800, 2402, 2404,36386,443,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0006,0.0006,0.0003,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.607600, 2402, 2402,53,38507,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0258,0.0258,0.0129,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.607600, 2402, 2402,53,37043,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0253,0.0253,0.01265,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.624300, 2404, 2402,443,36386,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0585,0.0585,0.02925,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.662300, 2404, 2402,443,40153,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0474,0.0474,0.0237,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.692700, 2404, 2402,443,40153,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0282,0.0282,0.0141,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.692700, 2402, 2404,40153,443,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.702600, 2404, 2402,443,40153,17,2,0,0,0,0,0,0,0,0.0,0,0.0011,0.0011,0.00055,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.711700, 2402, 2404,40153,443,17,2,0,0,0,0,0,0,0,0.0,0,0.0063,0.0063,0.00315,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.712600, 2402, 2404,40153,443,17,2,0,0,0,0,0,0,0,0.0,0,0.0004,0.0004,0.0002,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.754500, 2404, 2402,443,40153,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0417,0.0417,0.02085,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.755000, 2402, 2404,40153,443,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0005,0.0005,0.00025,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.762300, 2404, 2402,443,40153,17,2,0,0,0,0,0,0,0,0.0,0,0.0027,0.0027,0.00135,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.806600, 2404, 2402,443,40153,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0164,0.0164,0.0082,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.806600, 2404, 2402,443,40153,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.809800, 2402, 2404,40153,443,17,2,0,0,0,0,0,0,0,0.0,0,0.0021,0.0021,0.00105,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:48.904500, 2402, 2402,53,55509,17,1,1,0,0,0,0,0,0,0.0,0.0,0.043,0.043,0.0215,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:50.769700, 2402, 2402,53,49294,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0451,0.0451,0.02255,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:50.797300, 2402, 2402,53,41315,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0466,0.0466,0.0233,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:51.064400, 2a03, 2402,443,52293,17,1,1,0,0,0,0,0,0,0.0,0.0,0.0666,0.0666,0.0333,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:51.064400, 2a03, 2402,443,52293,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
24/03/2024 23:22:51.064400, 2a03, 2402,443,52293,17,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,False,False,Benign
